plot_id,tree_id,species,species_code,dbh_cm,height_m,agb_kg
P126,P126-17,Douglas-fir,FDC,45.5,35.4,1764.0
P126,P126-18,Western redcedar,CW,46.8,24.8,1357.6
P126,P126-19,Western redcedar,CW,18.4,12.0,202.3
P126,P126-20,Western redcedar,CW,24.1,15.7,372.7
P126,P126-21,Douglas-fir,FDC,39.2,27.2,1269.6
P126,P126-22,Western redcedar,CW,29.3,18.9,580.4
P126,P126-23,Douglas-fir,FDC,87.9,42.4,6241.9
P126,P126-24,Western redcedar,CW,49.1,27.8,1692.5
P126,P126-25,Sitka spruce,SS,20.5,18.6,297.4
P126,P126-26,Western hemlock,HW,20.7,17.9,357.3
P126,P126-27,Sitka spruce,SS,47.3,33.1,1769.1
P126,P126-28,Douglas-fir,FDC,21.7,18.7,366.4
P126,P126-29,Douglas-fir,FDC,56.5,33.2,2503.3
P126,P126-30,Douglas-fir,FDC,17.8,15.7,261.0
P126,P126-31,Western redcedar,CW,51.7,28.1,1618.0
P126,P126-32,Douglas-fir,FDC,38.7,27.9,1377.7
P126,P126-33,Sitka spruce,SS,39.8,28.7,1218.5
P126,P126-34,Western hemlock,HW,42.7,31.4,1599.7
P126,P126-35,Western hemlock,HW,19.9,19.6,294.4
P126,P126-36,Western hemlock,HW,34.1,25.3,1000.0
P126,P126-37,Western redcedar,CW,18.4,13.5,221.5
P126,P126-38,Western redcedar,CW,11.0,8.8,81.9
P126,P126-39,Western redcedar,CW,18.9,15.8,215.8
P126,P126-40,Douglas-fir,FDC,40.9,29.9,1274.6
P126,P126-41,Western redcedar,CW,16.3,12.2,165.0
P126,P126-42,Western redcedar,CW,35.3,21.0,799.9
P126,P126-43,Sitka spruce,SS,31.4,26.5,715.7
P127,P127-01,Western hemlock,HW,70.3,35.7,4124.3
P127,P127-02,Douglas-fir,FDC,10.6,10.8,90.0
P127,P127-03,Western hemlock,HW,29.7,20.7,675.0
P127,P127-04,Western hemlock,HW,53.9,35.6,2309.2
P127,P127-05,Douglas-fir,FDC,46.6,28.7,1762.2
P127,P127-06,Douglas-fir,FDC,32.4,22.7,915.0
P127,P127-07,Douglas-fir,FDC,30.4,23.5,804.9
P127,P127-08,Western hemlock,HW,31.3,23.2,834.3
P127,P127-09,Bigleaf maple,MB,38.1,20.1,1201.1
P127,P127-10,Western redcedar,CW,46.2,25.0,1334.6
P127,P127-11,Western hemlock,HW,79.5,36.6,5232.2
P127,P127-12,Douglas-fir,FDC,30.4,21.4,751.0
P127,P127-13,Western hemlock,HW,63.4,36.8,3164.2
P127,P127-14,Western hemlock,HW,20.0,15.5,289.4
P127,P127-15,Western hemlock,HW,19.6,18.0,290.2
P127,P127-16,Douglas-fir,FDC,68.9,38.7,3874.8
P127,P127-17,Western hemlock,HW,20.3,13.7,337.0
P127,P127-18,Douglas-fir,FDC,18.5,17.2,258.3
P127,P127-19,Sitka spruce,SS,52.0,35.0,1950.4
P127,P127-20,Bigleaf maple,MB,31.6,18.6,722.5
P127,P127-21,Western redcedar,CW,36.9,19.5,854.3
P127,P127-22,Douglas-fir,FDC,25.9,20.1,529.3
P127,P127-23,Western redcedar,CW,47.5,24.9,1459.8
P127,P127-24,Western redcedar,CW,45.6,23.7,1217.9
P127,P127-25,Western hemlock,HW,41.8,27.1,1478.6
P127,P127-26,Sitka spruce,SS,29.0,24.0,635.1
P127,P127-27,Western hemlock,HW,40.7,25.6,1360.7
P127,P127-28,Western hemlock,HW,31.8,26.5,833.3
P127,P127-29,Western hemlock,HW,49.7,31.8,1888.2
P127,P127-30,Western hemlock,HW,72.3,36.0,4467.2
P127,P127-31,Douglas-fir,FDC,32.4,23.4,858.9
P127,P127-32,Douglas-fir,FDC,50.5,31.4,2216.2
P127,P127-33,Western hemlock,HW,68.1,36.2,3890.5
P127,P127-34,Western hemlock,HW,28.9,20.0,637.7
P127,P127-35,Western hemlock,HW,30.9,22.8,799.3
P127,P127-36,Douglas-fir,FDC,30.2,25.9,757.9
P128,P128-01,Western redcedar,CW,25.5,15.4,437.6
P128,P128-02,Western redcedar,CW,21.3,14.8,277.8
P128,P128-03,Western hemlock,HW,21.8,19.5,398.4
P128,P128-04,Western hemlock,HW,33.4,23.4,816.3
P128,P128-05,Douglas-fir,FDC,20.3,17.8,372.4
P128,P128-06,Douglas-fir,FDC,18.1,18.2,292.8
P128,P128-07,Douglas-fir,FDC,22.1,17.0,445.5
P128,P128-08,Western hemlock,HW,10.9,13.3,90.5
P128,P128-09,Douglas-fir,FDC,14.5,14.2,172.7
P128,P128-10,Douglas-fir,FDC,16.6,15.5,221.4
P128,P128-11,Western hemlock,HW,21.6,18.4,384.0
P128,P128-12,Douglas-fir,FDC,15.8,14.2,192.7
P128,P128-13,Douglas-fir,FDC,17.8,16.5,284.5
P128,P128-14,Bigleaf maple,MB,22.4,16.8,370.8
P128,P128-15,Douglas-fir,FDC,52.5,34.9,2240.5
P128,P128-16,Douglas-fir,FDC,13.9,14.6,154.5
P128,P128-17,Douglas-fir,FDC,33.1,24.2,992.7
P128,P128-18,Western redcedar,CW,26.2,17.6,468.6
P128,P128-19,Western hemlock,HW,20.3,20.0,338.6
P128,P128-20,Red alder,DR,40.6,24.3,1018.8
P128,P128-21,Western hemlock,HW,19.1,17.4,262.1
P128,P128-22,Douglas-fir,FDC,9.6,9.0,73.4
P128,P128-23,Western hemlock,HW,10.2,10.2,85.5
P128,P128-24,Douglas-fir,FDC,19.7,16.2,342.8
P128,P128-25,Western hemlock,HW,20.5,15.8,331.7
P128,P128-26,Douglas-fir,FDC,15.2,13.3,208.2
P128,P128-27,Red alder,DR,40.1,24.5,965.4
P128,P128-28,Bigleaf maple,MB,68.1,25.5,3397.0
P128,P128-29,Western hemlock,HW,32.5,27.0,804.8
P128,P128-30,Douglas-fir,FDC,23.0,22.5,449.5
P128,P128-31,Douglas-fir,FDC,22.3,21.5,414.2
P128,P128-32,Douglas-fir,FDC,10.0,11.5,76.7
P128,P128-33,Douglas-fir,FDC,24.6,19.8,515.1
P128,P128-34,Douglas-fir,FDC,10.3,10.3,82.2
P128,P128-35,Western redcedar,CW,30.9,20.2,598.4
P128,P128-36,Douglas-fir,FDC,20.3,15.6,370.6
P128,P128-37,Douglas-fir,FDC,55.7,37.7,2581.2
P128,P128-38,Western hemlock,HW,23.8,19.9,433.2
P128,P128-39,Western hemlock,HW,20.1,16.0,331.7
P128,P128-40,Douglas-fir,FDC,27.0,22.9,617.5
P128,P128-41,Western hemlock,HW,17.9,13.8,233.4
P128,P128-42,Western hemlock,HW,12.1,11.5,122.7
P128,P128-43,Bigleaf maple,MB,35.1,18.4,1003.0
P128,P128-44,Western hemlock,HW,18.1,14.4,257.0
P128,P128-45,Western hemlock,HW,34.7,27.9,1029.8
P128,P128-46,Douglas-fir,FDC,17.4,15.9,256.3
P128,P128-47,Western redcedar,CW,21.2,15.0,310.1
P128,P128-48,Bigleaf maple,MB,23.6,17.6,456.7
P128,P128-49,Red alder,DR,27.6,19.4,492.9
P128,P128-50,Douglas-fir,FDC,18.6,18.2,281.9
P128,P128-51,Douglas-fir,FDC,17.3,14.7,234.2
P128,P128-52,Douglas-fir,FDC,22.6,19.8,400.9
P128,P128-53,Western hemlock,HW,36.2,27.5,977.7
P128,P128-54,Western hemlock,HW,16.8,18.6,201.6
P128,P128-55,Western hemlock,HW,39.5,27.9,1129.6
P128,P128-56,Western hemlock,HW,14.7,14.0,153.9
P128,P128-57,Douglas-fir,FDC,34.2,25.8,1046.6
P128,P128-58,Douglas-fir,FDC,29.7,22.0,725.4
P128,P128-59,Red alder,DR,22.6,17.2,333.3
P128,P128-60,Western hemlock,HW,28.9,23.3,681.7
P128,P128-61,Western hemlock,HW,20.6,16.0,359.8
P128,P128-62,Western hemlock,HW,18.8,18.2,299.7
P128,P128-63,Western hemlock,HW,21.5,18.1,333.0
P129,P129-01,Western hemlock,HW,37.2,26.9,1083.8
P129,P129-02,Douglas-fir,FDC,13.6,12.6,150.3
P129,P129-03,Western hemlock,HW,15.5,14.9,204.7
P129,P129-04,Western hemlock,HW,39.1,27.8,1261.9
P129,P129-05,Douglas-fir,FDC,37.4,29.5,1224.4
P129,P129-06,Western redcedar,CW,24.3,16.0,350.9
P129,P129-07,Douglas-fir,FDC,12.0,10.1,108.6
P129,P129-08,Red alder,DR,22.8,17.7,315.3
P129,P129-09,Douglas-fir,FDC,13.4,13.0,159.3
P129,P129-10,Western redcedar,CW,17.9,13.5,213.2
P129,P129-11,Bigleaf maple,MB,25.7,17.7,524.4
P129,P129-12,Douglas-fir,FDC,17.4,13.2,227.7
P129,P129-13,Douglas-fir,FDC,14.1,14.0,168.5
P129,P129-14,Douglas-fir,FDC,11.6,9.7,111.0
P129,P129-15,Douglas-fir,FDC,20.9,17.5,335.9
P129,P129-16,Western hemlock,HW,17.8,16.3,253.8
P129,P129-17,Western hemlock,HW,23.3,19.8,418.1
P129,P129-18,Douglas-fir,FDC,25.4,20.2,526.0
P129,P129-19,Douglas-fir,FDC,27.5,22.3,597.1
P129,P129-20,Bigleaf maple,MB,23.6,13.1,416.5
P129,P129-21,Western hemlock,HW,27.0,21.9,583.5
P129,P129-22,Western redcedar,CW,18.8,12.4,221.0
P129,P129-23,Douglas-fir,FDC,21.3,16.8,383.8
P129,P129-24,Douglas-fir,FDC,19.3,16.2,287.5
P129,P129-25,Red alder,DR,28.5,20.1,533.9
P129,P129-26,Douglas-fir,FDC,18.4,14.6,305.2
P129,P129-27,Western hemlock,HW,29.4,22.8,620.8
P129,P129-28,Western hemlock,HW,16.6,13.7,206.5
P129,P129-29,Douglas-fir,FDC,16.6,13.9,239.8
P129,P129-30,Douglas-fir,FDC,28.9,20.5,714.3
P129,P129-31,Western hemlock,HW,15.8,14.9,181.9
P129,P129-32,Western redcedar,CW,30.7,17.2,546.1
P129,P129-33,Western hemlock,HW,39.3,26.9,1117.7
P129,P129-34,Douglas-fir,FDC,16.2,12.2,215.9
P129,P129-35,Douglas-fir,FDC,18.0,18.3,248.2
P129,P129-36,Douglas-fir,FDC,49.4,31.5,2037.4
P129,P129-37,Bigleaf maple,MB,18.3,14.0,274.0
P129,P129-38,Western hemlock,HW,22.8,21.1,445.9
P129,P129-39,Douglas-fir,FDC,27.7,23.0,591.4
P129,P129-40,Douglas-fir,FDC,26.6,22.2,540.5
P129,P129-41,Red alder,DR,23.6,18.5,390.0
P129,P129-42,Western redcedar,CW,23.2,15.9,375.6
P129,P129-43,Douglas-fir,FDC,16.3,17.0,213.2
P129,P129-44,Red alder,DR,14.6,13.6,130.5
P129,P129-45,Red alder,DR,16.8,14.2,165.2
P129,P129-46,Western hemlock,HW,8.9,10.3,58.2
P129,P129-47,Douglas-fir,FDC,20.0,16.9,337.3
P129,P129-48,Western hemlock,HW,22.8,19.8,445.6
P129,P129-49,Western hemlock,HW,18.5,19.0,269.4
P129,P129-50,Western hemlock,HW,24.3,22.3,496.6
P129,P129-51,Western hemlock,HW,14.9,16.3,163.2
P129,P129-52,Douglas-fir,FDC,34.3,24.8,914.2
P129,P129-53,Western redcedar,CW,23.9,17.2,335.1
P129,P129-54,Red alder,DR,19.6,16.5,269.5
P129,P129-55,Douglas-fir,FDC,27.9,21.6,703.4
P129,P129-56,Western hemlock,HW,11.6,10.4,99.8
P129,P129-57,Western hemlock,HW,14.9,15.7,158.6
P129,P129-58,Western redcedar,CW,27.9,16.0,465.9
P129,P129-59,Douglas-fir,FDC,35.0,23.3,1109.4
P129,P129-60,Douglas-fir,FDC,11.9,13.3,113.8
P129,P129-61,Douglas-fir,FDC,32.0,22.2,907.2
P129,P129-62,Bigleaf maple,MB,11.5,8.1,94.7
P129,P129-63,Douglas-fir,FDC,7.5,9.8,48.9
P129,P129-64,Western hemlock,HW,21.8,20.2,377.7
P130,P130-01,Western hemlock,HW,18.5,17.7,294.4
P130,P130-02,Western hemlock,HW,29.1,23.5,645.7
P130,P130-03,Douglas-fir,FDC,18.0,16.2,265.5
P130,P130-04,Bigleaf maple,MB,14.1,11.6,145.1
P130,P130-05,Western redcedar,CW,20.8,14.7,274.2
P130,P130-06,Bigleaf maple,MB,24.8,17.5,521.2
P130,P130-07,Western hemlock,HW,19.1,17.1,312.7
P130,P130-08,Western hemlock,HW,12.2,10.5,117.5
P130,P130-09,Douglas-fir,FDC,22.0,19.3,401.8
P130,P130-10,Bigleaf maple,MB,12.9,11.9,134.3
P130,P130-11,Western redcedar,CW,23.3,12.6,323.2
P130,P130-12,Western hemlock,HW,29.9,23.0,698.0
P130,P130-13,Douglas-fir,FDC,24.6,18.7,510.1
P130,P130-14,Douglas-fir,FDC,16.8,13.3,247.0
P130,P130-15,Western hemlock,HW,33.8,25.6,989.7
P130,P130-16,Douglas-fir,FDC,21.9,18.5,406.4
P130,P130-17,Douglas-fir,FDC,17.6,11.1,275.7
P130,P130-18,Douglas-fir,FDC,22.2,18.0,406.6
P130,P130-19,Douglas-fir,FDC,23.5,17.1,492.4
P130,P130-20,Western hemlock,HW,21.1,18.9,328.2
P130,P130-21,Western redcedar,CW,21.9,14.6,334.3
P130,P130-22,Douglas-fir,FDC,17.1,17.4,223.5
P130,P130-23,Western redcedar,CW,20.9,13.4,253.9
P130,P130-24,Douglas-fir,FDC,13.1,13.9,150.4
P130,P130-25,Western hemlock,HW,10.4,11.1,86.1
P130,P130-26,Western hemlock,HW,22.1,17.3,379.3
P130,P130-27,Douglas-fir,FDC,21.9,17.1,371.0
P130,P130-28,Western hemlock,HW,25.9,22.3,488.5
P130,P130-29,Red alder,DR,25.5,19.2,450.2
P130,P130-30,Douglas-fir,FDC,18.9,16.8,284.3
P130,P130-31,Douglas-fir,FDC,50.1,30.4,2109.9
P130,P130-32,Western redcedar,CW,23.7,14.7,383.5
P130,P130-33,Bigleaf maple,MB,12.7,8.6,125.3
P130,P130-34,Bigleaf maple,MB,12.6,9.1,109.9
P130,P130-35,Western hemlock,HW,15.7,16.0,200.6
P130,P130-36,Douglas-fir,FDC,20.9,17.8,384.6
P130,P130-37,Western hemlock,HW,32.4,24.3,820.3
P130,P130-38,Douglas-fir,FDC,12.1,9.1,114.3
P130,P130-39,Western hemlock,HW,25.2,19.8,482.3
P130,P130-40,Douglas-fir,FDC,35.0,24.6,932.1
P130,P130-41,Western hemlock,HW,16.9,14.7,212.7
P130,P130-42,Douglas-fir,FDC,24.6,19.2,500.5
P130,P130-43,Douglas-fir,FDC,78.9,40.2,4999.2
P130,P130-44,Western redcedar,CW,27.4,19.1,459.1
P130,P130-45,Western hemlock,HW,9.6,9.2,68.2
P130,P130-46,Douglas-fir,FDC,12.4,15.8,134.2
P130,P130-47,Red alder,DR,18.1,15.0,222.7
P130,P130-48,Western hemlock,HW,36.8,27.7,1001.4
P130,P130-49,Western hemlock,HW,18.5,18.7,242.7
P130,P130-50,Western hemlock,HW,16.0,16.2,212.2
P130,P130-51,Douglas-fir,FDC,11.9,9.3,117.4
P130,P130-52,Western hemlock,HW,29.2,21.4,629.4
P130,P130-53,Douglas-fir,FDC,21.7,18.8,359.7
P130,P130-54,Douglas-fir,FDC,11.3,10.4,95.8
P130,P130-55,Douglas-fir,FDC,48.8,31.2,2205.1
P130,P130-56,Douglas-fir,FDC,24.4,18.6,452.0
P130,P130-57,Douglas-fir,FDC,11.8,13.2,113.7
P130,P130-58,Western redcedar,CW,23.8,16.4,351.5
P130,P130-59,Douglas-fir,FDC,35.4,26.7,1076.4
P130,P130-60,Western redcedar,CW,20.9,15.7,273.3
P130,P130-61,Douglas-fir,FDC,14.3,12.2,170.9
P130,P130-62,Western hemlock,HW,16.5,16.9,227.7
P130,P130-63,Western hemlock,HW,40.0,28.2,1367.6
P130,P130-64,Douglas-fir,FDC,16.7,13.8,237.5
P130,P130-65,Western hemlock,HW,17.6,15.5,240.4
P130,P130-66,Douglas-fir,FDC,20.2,15.4,336.4
P130,P130-67,Douglas-fir,FDC,25.7,21.5,501.8
P130,P130-68,Western redcedar,CW,18.9,13.6,242.3
P130,P130-69,Bigleaf maple,MB,44.1,21.8,1503.3
P131,P131-01,Douglas-fir,FDC,19.9,17.7,345.0
P131,P131-02,Red alder,DR,25.4,18.2,417.4
P131,P131-03,Western redcedar,CW,19.5,12.9,254.2
P131,P131-04,Western hemlock,HW,23.7,19.3,420.7
P131,P131-05,Douglas-fir,FDC,16.4,17.2,222.3
P131,P131-06,Douglas-fir,FDC,10.1,11.3,77.8
P131,P131-07,Douglas-fir,FDC,23.5,18.4,478.0
P131,P131-08,Douglas-fir,FDC,12.7,11.3,139.5
P131,P131-09,Red alder,DR,13.4,13.2,115.3
P131,P131-10,Douglas-fir,FDC,20.6,16.3,322.3
P131,P131-11,Douglas-fir,FDC,22.4,18.0,396.2
P131,P131-12,Douglas-fir,FDC,21.8,21.3,365.6
P131,P131-13,Douglas-fir,FDC,17.5,15.1,269.8
P131,P131-14,Western redcedar,CW,14.3,10.2,141.1
P131,P131-15,Douglas-fir,FDC,14.1,14.6,154.8
P131,P131-16,Red alder,DR,14.8,14.3,135.7
P131,P131-17,Douglas-fir,FDC,12.6,10.3,142.7
P131,P131-18,Western hemlock,HW,24.1,19.4,429.6
P131,P131-19,Western hemlock,HW,42.1,27.4,1320.3
P131,P131-20,Red alder,DR,18.5,15.9,235.8
P131,P131-21,Western redcedar,CW,13.8,13.0,123.5
P131,P131-22,Douglas-fir,FDC,28.6,21.3,726.3
P131,P131-23,Douglas-fir,FDC,39.8,25.0,1241.5
P131,P131-24,Bigleaf maple,MB,19.0,12.6,287.4
P131,P131-25,Western redcedar,CW,31.5,19.1,653.2
P131,P131-26,Bigleaf maple,MB,26.2,17.0,550.4
P131,P131-27,Red alder,DR,8.8,10.8,50.0
P131,P131-28,Red alder,DR,28.4,21.0,488.7
P131,P131-29,Douglas-fir,FDC,37.0,27.2,1175.4
P131,P131-30,Western redcedar,CW,16.0,14.3,156.6
P131,P131-31,Douglas-fir,FDC,11.0,12.9,101.1
P131,P131-32,Western redcedar,CW,28.0,15.6,544.3
P131,P131-33,Douglas-fir,FDC,31.1,24.7,873.4
P131,P131-34,Red alder,DR,31.3,20.1,588.1
P131,P131-35,Douglas-fir,FDC,11.0,11.4,106.1
P131,P131-36,Douglas-fir,FDC,41.0,29.6,1407.6
P131,P131-37,Douglas-fir,FDC,35.5,27.6,1086.4
P131,P131-38,Western hemlock,HW,23.2,19.5,414.7
P131,P131-39,Douglas-fir,FDC,29.0,23.7,654.5
P131,P131-40,Western redcedar,CW,17.7,14.7,197.3
P131,P131-41,Red alder,DR,7.5,9.7,32.4
P131,P131-42,Western hemlock,HW,13.5,12.3,150.4
P131,P131-43,Red alder,DR,31.8,22.5,656.8
P131,P131-44,Douglas-fir,FDC,41.6,28.3,1338.8
P131,P131-45,Douglas-fir,FDC,21.2,16.3,344.4
P131,P131-46,Western hemlock,HW,20.9,15.1,328.0
P131,P131-47,Douglas-fir,FDC,7.9,7.3,55.5
P131,P131-48,Douglas-fir,FDC,34.6,22.5,1059.8
P131,P131-49,Red alder,DR,16.1,13.1,174.0
P131,P131-50,Douglas-fir,FDC,17.0,14.5,240.0
P131,P131-51,Douglas-fir,FDC,17.1,15.1,224.0
P131,P131-52,Douglas-fir,FDC,17.6,15.9,233.5
P131,P131-53,Western redcedar,CW,29.7,22.4,529.2
P131,P131-54,Douglas-fir,FDC,16.9,15.1,247.8
P131,P131-55,Red alder,DR,20.9,16.8,262.2
P131,P131-56,Douglas-fir,FDC,18.6,15.3,313.3
P131,P131-57,Western hemlock,HW,22.5,19.5,397.3
P131,P131-58,Western hemlock,HW,16.1,14.6,194.6
P131,P131-59,Douglas-fir,FDC,11.2,12.4,97.3
P131,P131-60,Western hemlock,HW,16.1,16.6,187.4
P131,P131-61,Douglas-fir,FDC,18.2,15.4,271.5
P131,P131-62,Douglas-fir,FDC,14.3,14.4,154.0
P131,P131-63,Douglas-fir,FDC,14.9,16.0,180.4
P131,P131-64,Red alder,DR,19.4,16.5,240.1
P131,P131-65,Western redcedar,CW,19.2,15.3,243.5
P131,P131-66,Western redcedar,CW,30.0,18.7,550.4
P131,P131-67,Douglas-fir,FDC,8.3,9.0,52.4
P131,P131-68,Bigleaf maple,MB,12.5,9.8,115.3
P131,P131-69,Douglas-fir,FDC,14.7,15.7,179.9
P131,P131-70,Western hemlock,HW,17.3,18.3,239.8
P132,P132-01,Red alder,DR,27.5,18.5,525.0
P132,P132-02,Red alder,DR,18.1,16.6,187.5
P132,P132-03,Sitka spruce,SS,18.9,14.9,257.8
P132,P132-04,Red alder,DR,10.3,7.3,67.3
P132,P132-05,Bigleaf maple,MB,21.7,16.8,391.7
P132,P132-06,Western redcedar,CW,17.1,10.8,182.7
P132,P132-07,Red alder,DR,27.4,20.5,499.8
P132,P132-08,Sitka spruce,SS,27.6,25.1,606.1
P132,P132-09,Western redcedar,CW,19.1,15.3,237.4
P132,P132-10,Red alder,DR,22.8,20.3,350.5
P132,P132-11,Red alder,DR,28.8,19.7,560.7
P132,P132-12,Red alder,DR,16.2,15.3,155.0
P132,P132-13,Red alder,DR,8.8,8.1,44.9
P132,P132-14,Sitka spruce,SS,13.2,12.8,137.7
P132,P132-15,Bigleaf maple,MB,27.1,17.5,554.9
P132,P132-16,Sitka spruce,SS,33.1,26.6,785.9
P132,P132-17,Red alder,DR,28.8,21.5,533.9
P132,P132-18,Western redcedar,CW,15.2,12.8,143.1
P132,P132-19,Red alder,DR,21.0,16.3,307.8
P132,P132-20,Red alder,DR,12.6,14.9,104.4
P132,P132-21,Western redcedar,CW,13.5,9.5,114.4
P132,P132-22,Western redcedar,CW,20.7,13.9,249.5
P132,P132-23,Western redcedar,CW,18.3,12.9,201.9
P132,P132-24,Red alder,DR,18.5,16.2,238.0
P132,P132-25,Sitka spruce,SS,23.3,17.6,373.1
P132,P132-26,Red alder,DR,17.3,15.7,202.7
P132,P132-27,Western redcedar,CW,8.4,8.7,40.7
P132,P132-28,Western redcedar,CW,33.4,20.0,712.8
P132,P132-29,Sitka spruce,SS,10.9,10.4,81.6
P132,P132-30,Bigleaf maple,MB,12.9,10.8,118.7
P132,P132-31,Western redcedar,CW,9.4,3.5,57.4
P132,P132-32,Sitka spruce,SS,20.8,21.0,306.8
P132,P132-33,Sitka spruce,SS,78.3,39.9,4569.0
P132,P132-34,Western redcedar,CW,23.7,16.9,379.7
P132,P132-35,Western redcedar,CW,51.1,29.0,1544.6
P132,P132-36,Red alder,DR,49.6,26.7,1696.6
P132,P132-37,Bigleaf maple,MB,27.5,18.6,553.6
P132,P132-38,Sitka spruce,SS,12.5,10.3,105.1
P132,P132-39,Red alder,DR,25.2,20.4,376.3
P132,P132-40,Bigleaf maple,MB,16.4,12.1,217.9
P132,P132-41,Bigleaf maple,MB,12.7,10.0,113.8
P132,P132-42,Red alder,DR,11.2,16.0,81.1
P132,P132-43,Bigleaf maple,MB,20.6,12.6,327.1
P132,P132-44,Red alder,DR,8.9,9.5,51.1
P132,P132-45,Sitka spruce,SS,21.6,17.7,379.3
P132,P132-46,Red alder,DR,9.8,12.0,58.6
P132,P132-47,Western redcedar,CW,13.4,8.2,122.8
P132,P132-48,Sitka spruce,SS,25.6,22.6,488.3
P132,P132-49,Bigleaf maple,MB,22.0,14.4,362.1
P132,P132-50,Western redcedar,CW,19.8,13.1,251.7
P132,P132-51,Red alder,DR,25.6,20.8,445.9
P132,P132-52,Red alder,DR,31.6,22.8,701.3
P132,P132-53,Red alder,DR,54.3,27.7,1980.2
P132,P132-54,Red alder,DR,13.0,13.7,113.5
P132,P132-55,Red alder,DR,19.9,18.1,269.6
P132,P132-56,Western redcedar,CW,57.9,28.1,1972.5
P133,P133-01,Western redcedar,CW,25.7,17.9,382.1
P133,P133-02,Sitka spruce,SS,31.2,24.8,806.7
P133,P133-03,Red alder,DR,7.5,7.1,33.0
P133,P133-04,Red alder,DR,28.3,19.4,480.5
P133,P133-05,Western redcedar,CW,14.1,11.9,116.1
P133,P133-06,Sitka spruce,SS,20.0,17.8,272.3
P133,P133-07,Western redcedar,CW,36.1,21.2,818.1
P133,P133-08,Sitka spruce,SS,17.1,16.9,235.2
P133,P133-09,Sitka spruce,SS,49.4,30.4,1887.7
P133,P133-10,Red alder,DR,11.5,13.2,74.8
P133,P133-11,Bigleaf maple,MB,20.7,14.2,335.3
P133,P133-12,Red alder,DR,14.5,12.4,122.9
P133,P133-13,Red alder,DR,8.8,8.2,47.5
P133,P133-14,Western redcedar,CW,26.2,18.5,418.8
P133,P133-15,Western redcedar,CW,19.2,13.2,251.1
P133,P133-16,Red alder,DR,11.5,13.3,78.3
P133,P133-17,Western redcedar,CW,8.2,5.6,38.9
P133,P133-18,Red alder,DR,7.5,8.3,31.0
P133,P133-19,Western redcedar,CW,20.6,18.6,295.1
P133,P133-20,Red alder,DR,25.1,20.3,445.6
P133,P133-21,Red alder,DR,17.8,16.2,209.2
P133,P133-22,Red alder,DR,16.1,13.4,170.4
P133,P133-23,Western redcedar,CW,16.3,11.8,164.7
P133,P133-24,Red alder,DR,17.6,14.5,180.8
P133,P133-25,Bigleaf maple,MB,17.2,11.8,220.4
P133,P133-26,Western redcedar,CW,8.3,10.0,46.5
P133,P133-27,Red alder,DR,16.8,17.2,194.3
P133,P133-28,Red alder,DR,24.2,18.5,404.9
P133,P133-29,Red alder,DR,16.1,12.3,169.6
P133,P133-30,Sitka spruce,SS,28.2,22.0,586.0
P133,P133-31,Western redcedar,CW,45.1,23.8,1208.3
P133,P133-32,Western redcedar,CW,24.5,17.6,381.5
P133,P133-33,Red alder,DR,14.0,12.9,114.1
P133,P133-34,Red alder,DR,8.5,7.2,45.2
P133,P133-35,Western redcedar,CW,28.4,17.5,537.4
P133,P133-36,Western redcedar,CW,20.1,13.3,268.5
P133,P133-37,Sitka spruce,SS,10.4,11.3,85.8
P133,P133-38,Bigleaf maple,MB,25.9,17.2,477.0
P133,P133-39,Sitka spruce,SS,12.2,8.2,107.5
P133,P133-40,Red alder,DR,16.9,14.5,184.4
P133,P133-41,Red alder,DR,14.3,14.4,126.4
P133,P133-42,Red alder,DR,13.5,11.7,118.7
P133,P133-43,Red alder,DR,14.2,12.8,121.5
P133,P133-44,Red alder,DR,23.4,19.7,331.6
P133,P133-45,Red alder,DR,10.1,10.6,66.3
P133,P133-46,Bigleaf maple,MB,22.9,12.8,428.0
P133,P133-47,Red alder,DR,25.7,20.6,388.4
P133,P133-48,Sitka spruce,SS,16.6,15.8,185.6
P133,P133-49,Western redcedar,CW,19.7,15.0,260.5
P133,P133-50,Bigleaf maple,MB,18.0,10.6,257.2
P133,P133-51,Red alder,DR,23.3,17.3,326.0
P133,P133-52,Sitka spruce,SS,13.3,13.6,137.9
P133,P133-53,Red alder,DR,27.5,21.5,510.5
P133,P133-54,Bigleaf maple,MB,20.0,14.5,309.6
P133,P133-55,Red alder,DR,11.9,9.6,90.7
P134,P134-01,Western hemlock,HW,43.2,30.1,1616.5
P134,P134-02,Sitka spruce,SS,26.7,21.6,586.8
P134,P134-03,Sitka spruce,SS,29.8,24.4,648.3
P134,P134-04,Douglas-fir,FDC,29.9,20.8,711.9
P134,P134-05,Western hemlock,HW,31.6,23.4,873.1
P134,P134-06,Western hemlock,HW,39.9,25.6,1388.8
P134,P134-07,Western hemlock,HW,23.3,21.5,424.9
P134,P134-08,Western redcedar,CW,28.2,18.8,552.0
P134,P134-09,Douglas-fir,FDC,32.4,23.8,924.0
P134,P134-10,Douglas-fir,FDC,26.8,20.5,633.1
P134,P134-11,Western redcedar,CW,62.3,30.8,2686.6
P134,P134-12,Western hemlock,HW,37.8,26.9,1097.1
P134,P134-13,Douglas-fir,FDC,26.9,19.6,575.4
P134,P134-14,Douglas-fir,FDC,21.9,18.7,385.6
P134,P134-15,Western hemlock,HW,26.3,23.0,574.1
